tfidf_lr_0,tfidf_lr_1,tfidf_lr_2,tfidf_lr_3,tfidf_lr_4,tfidf_lr_5,tfidf_lr_6
0.021249119136643208,0.5742091387551664,0.2355765299609133,0.11283314773899394,0.031616938110337146,0.019424631739811227,0.005090494558134735
0.0179997088375834,0.4811359987279909,0.22576750495665462,0.13276368964466567,0.11736336959867695,0.020296114336248106,0.004673613898180304
0.013979193162004296,0.30525070192787995,0.559666556773602,0.06203991320457197,0.03585740279439876,0.019144998235736767,0.004061233901806332
0.01883519945734818,0.30963506004564423,0.3795763393870997,0.1963985367715726,0.06412963115394511,0.026737351618918704,0.004687881565471564
0.014678322075973829,0.2817774043952968,0.47073677297178385,0.12278128981017573,0.06996378033998109,0.03581094636569374,0.004251484041094793
0.0252912243209736,0.20209394572182926,0.23151338015373457,0.3020202220718799,0.17230823576325494,0.059761523863615745,0.007011468104711955
0.019139299480382246,0.7464308555204029,0.07453347462677473,0.09996716368641627,0.03637654583399168,0.01980269353692273,0.0037499673151091986
0.02542569410352979,0.7479188283734014,0.06650299799106504,0.07045133259796718,0.06241272064083167,0.023186829533975623,0.00410159675922924
0.032261213240287696,0.1668167404732318,0.20964275970754628,0.25808880204047857,0.2725981640924468,0.05432704461150151,0.006265275834507162
0.018055661424802333,0.11198418540061114,0.27941885848778425,0.4676630235092035,0.08707484160209251,0.03128423860637214,0.0045191909691342045
0.021599671692811705,0.45258688694063165,0.17702706594277834,0.18956362236670257,0.12740495874250965,0.02628636305166019,0.0055314312629057925
0.01141857048832688,0.1753291847118425,0.693757102328909,0.06141992517057707,0.03231664053507278,0.02170323067036347,0.0040553460949083854
0.018980723024345857,0.11131310806429115,0.12296625587117917,0.427672492611678,0.22979046031058134,0.08375535772778973,0.0055216023901348285
0.015847374971217777,0.596151083467948,0.26287478503556083,0.06888157820526095,0.03795043516437341,0.013849538035078787,0.0044452051205602335
0.01961214208430447,0.39889294962923255,0.3654176891842588,0.14604418010343928,0.045393861457895535,0.019720125344696565,0.004919052196172809
0.013905514962567181,0.5379846472480335,0.20834451968601334,0.14286331908636718,0.06845176355842615,0.023994142098102203,0.004456093360490354
0.016217628706774814,0.5882895281553145,0.22227355184064984,0.08598575194905538,0.0686244120512271,0.014309047080146166,0.004300080216832208
0.02741837542733509,0.2880175732288316,0.28216367197961056,0.26528225760658497,0.08804219706881901,0.04178544490129071,0.007290479787528028
0.013142762540903285,0.3821461257595335,0.3395729232125932,0.13323482323306463,0.10278989543976497,0.024302454945637802,0.0048110148685026055
0.019865150710127018,0.12995393888487838,0.1319841551414544,0.5196174980545343,0.16075860420074645,0.03263417584058516,0.0051864771676744205
0.016946056850792056,0.20372019268521832,0.3912099340230111,0.22195712801722353,0.11754395084212242,0.04351591886069139,0.005106818720941177
0.022044442914740538,0.5173257293060853,0.17290144502578192,0.11230814406282848,0.13726831015731708,0.03317553624212875,0.004976392291118002
0.030489566943400423,0.7219812914674614,0.04013968616404837,0.10636278002009569,0.0774238597851286,0.018837061672843852,0.004765753947021746
0.01767459449085872,0.7264175668220376,0.08774403680227343,0.046236708820408035,0.08765103786026184,0.030212342551543717,0.0040637126526166896
0.024665989424536936,0.294259821805468,0.43993369279877764,0.14242448920056192,0.06557895303233324,0.02841827114943939,0.004718782588882926
0.016182749590282437,0.7384223551200378,0.07743195217893867,0.10230067013395892,0.044677663578448844,0.016411758620006947,0.004572850778326154
0.02810917168299827,0.43578959168166104,0.22242281017875437,0.1884511220252403,0.09168062567526114,0.02535430315125239,0.008192375604832464
0.01581910700363648,0.4169579546697499,0.3075673655390643,0.17002735951053866,0.06470215906259943,0.01948421960912281,0.005441834605288475
0.020851265339327248,0.3957290455740729,0.23823203774630952,0.20412036107947196,0.10531343938729164,0.030290216503740617,0.005463634369786053
0.012848510776464072,0.4931841826321259,0.39113781138262227,0.053247026700411204,0.03134064691045619,0.014773932952104869,0.003467888645815657
0.015325228078481246,0.6807770830469622,0.11785974930647537,0.058435755203091404,0.09090073179924772,0.032081428437900114,0.004620024127842052
0.014430326155757272,0.0664690620777043,0.20369187266301605,0.5016243077263758,0.18091042615007624,0.027332579311236116,0.005541425915834331
0.020593039613234953,0.08396364040218084,0.14181610537575895,0.41180079989134516,0.2868456614233312,0.048920880534686566,0.0060598727594624304
0.020256363773357093,0.06110814352517271,0.34745000535489534,0.3538202790365653,0.16530384011409482,0.0473208292745175,0.004740538921397263
0.013711260731288033,0.8794339278640805,0.025658325735153243,0.017210808513127344,0.04915119228213364,0.010459032805706172,0.004375452068511039
0.027133857738841232,0.16337397507929094,0.2564918398178739,0.166919524283768,0.31795198575044054,0.06047528463367864,0.007653532696106876
0.017237432647801438,0.4522232809568407,0.21932977659321334,0.1511031860734073,0.1241058681730339,0.0314496563193777,0.004550799236325603
0.01612678124788511,0.4682098598985442,0.34178337310637996,0.09738703906164675,0.05254590091207366,0.01917865332819344,0.0047683924452769505
0.021638390706783174,0.20194865775942283,0.14899501627448564,0.2181064619788506,0.34823934485070057,0.05263282169279119,0.008439306736965803
0.023717044019562462,0.07677463435667432,0.1870391918655035,0.4687668036878389,0.15997558866450742,0.07820329165068891,0.00552344575522442
0.022682239020795785,0.49933866657335113,0.18037955591653673,0.12553083211152258,0.1247787091064376,0.04132048890113773,0.005969508370218335
0.014441100632627803,0.4516714210525005,0.37135611378513567,0.10047567314060128,0.04247190548651396,0.015573230308535812,0.004010555594084958
0.01869662337948703,0.1700008652744435,0.36591038455311453,0.30406004689038346,0.08430758907636995,0.05079828233309778,0.006226208493103811
0.009427051215990336,0.08192756928127805,0.28090581271241444,0.48817508327061515,0.11821018364343405,0.01639385273054387,0.004960447145724117
0.017497128161177763,0.33535607764761216,0.27895456120740647,0.22753970954109398,0.1041931747908748,0.030979366715103693,0.005479981936731118
0.012930102178872754,0.6701173626483666,0.15493594887526194,0.0810961863525824,0.048764783868126126,0.02741189815557562,0.004743717921214454
0.011391672811149457,0.551290007886934,0.36846508381889276,0.024143589226874214,0.025876434126222998,0.01560829847588575,0.003224913654040811
0.00900354117762898,0.8024962420919268,0.08712382600023517,0.0392754402621871,0.04664035940728691,0.011466094082028888,0.003994496978706462
0.015926486903808778,0.20904462977158622,0.2672039727585593,0.31777788893821435,0.15116847194270774,0.033337104982743296,0.005541444702380149
0.014158304966817017,0.4465898974064479,0.3313244564161753,0.1389893090720805,0.04187382458093249,0.022450475277778877,0.004613732279767828
0.017263456229944362,0.3526546448888673,0.4522570066416062,0.0659466390733841,0.08435896696170053,0.023264281072216852,0.004255005132280667
0.01894579954058173,0.24035429508131306,0.3619718374526864,0.19448323922714103,0.11931787740166014,0.059386683791540745,0.0055402675050768065
0.024306736612810756,0.25178687705220065,0.11514879476307192,0.2691128974717628,0.29820245894392355,0.03641670976897876,0.005025525387251816
0.014177256440159857,0.7061658028331181,0.14392685842817243,0.07655134419662453,0.03643021710912427,0.01843497645016775,0.00431354454263314
0.015764453655102574,0.21002755326788158,0.47910083468740433,0.1532787367920844,0.10327312059713856,0.034299533584817715,0.00425576741557084
0.012566561000073804,0.04423943292782445,0.2683759307648853,0.4801180555630374,0.17221086107514527,0.018691716459588226,0.003797442209445531
0.019629269564909253,0.0532917073013482,0.5244879793257714,0.25898052188549325,0.08329551008705433,0.055614085861694015,0.0047009259737296
0.01569998895166161,0.10650982487901917,0.30711489299656075,0.4074178220694464,0.0987524684757363,0.05830810973366452,0.006196892893911318
0.02070517428608564,0.12645067746259106,0.19760472739347815,0.35572961553129845,0.22457432560942162,0.06979599103333796,0.005139488683787111
0.016432503344870425,0.40685145629746655,0.27418536118235204,0.12654845172264303,0.13880519114277887,0.03170688690729349,0.005470149402595793
0.012302108997169785,0.3862835518043111,0.4967196823546331,0.03817740818912252,0.03586209079042792,0.02679244283231379,0.003862715032021739
0.026228995184342227,0.7391690279920059,0.08102912817744835,0.049821511701933704,0.07726485664410518,0.022115326596974513,0.004371153703190182
0.022545675797598357,0.19438047413670256,0.24691330281701881,0.34269793677097427,0.15856789339033972,0.028352384158221285,0.006542332929145056
0.015272504516020118,0.03870581295108548,0.3090700770361772,0.4982453069966367,0.09809740960298047,0.03639827325717182,0.004210615639928006
0.016923062009760417,0.21701358540984744,0.3131618547105954,0.3136049550570264,0.10718306910510424,0.026600377348744215,0.005513096358921856
0.01216489059512338,0.5888827044979337,0.19806756394546401,0.09823588742220397,0.07493537579844864,0.022428000542599007,0.005285577198227414
0.018541191299286764,0.2249814430650662,0.46313103868988587,0.16209364176304913,0.09605193864330144,0.029835744947389404,0.005365001592021167
0.020306254834276928,0.29569404344188116,0.25960181177726877,0.21534047577821097,0.15158330951045637,0.05245498232070295,0.005019122337202952
0.011688176310145662,0.5191677404119144,0.37702060811736904,0.05264433749374845,0.02163768339268882,0.013874189696606812,0.003967264577526529
0.01944872283976683,0.5855470551659159,0.21733987143388658,0.07994046600163492,0.06331902384979655,0.029926201859965973,0.004478658849033336
0.012866345071609987,0.339254788262051,0.5043194607970657,0.08438856273616749,0.03378517313003783,0.021540290183197065,0.00384537981987087
0.022990453592217384,0.24411261356293548,0.4743201288234413,0.151713822069628,0.06479161405393633,0.037139891308254784,0.004931476589586657
0.020433142273166817,0.243602090248522,0.3413398493457839,0.2160750078695633,0.1222009188000534,0.0500994976506155,0.0062494938122951
0.012220070407865586,0.7351728527279989,0.08537366338562594,0.0734458908685851,0.06393651656692477,0.025984374937815715,0.003866631105183797
0.014573237788851614,0.15840129228610403,0.3370705959773855,0.2622812738332187,0.1762353014526197,0.04571217701971864,0.005726121642101757
0.009724799205788393,0.3376684694638271,0.5492946905893892,0.05227150665298227,0.030313613891822102,0.017245532627089805,0.0034813875691011736
0.01045497944883213,0.7466726701713898,0.14316153072074267,0.049973790396893786,0.033750588517650226,0.012499089034018427,0.003487351710473095
0.014520476849561125,0.4536126533395393,0.4088403863324122,0.07355205926386708,0.03239491146708261,0.013038777508669015,0.004040735238868502
0.015036845689286803,0.17700911863394037,0.43665220282631384,0.26575442094352025,0.0720341924494165,0.02954333396181852,0.003969885495703706
0.024765761337199734,0.5063293367025115,0.12344068455259226,0.20851860229894306,0.10434294028050949,0.02712909708420694,0.005473577744036994
0.012802153109080087,0.8823960113775157,0.022677833612711546,0.02105449483626685,0.039462206313492336,0.01782519543436914,0.0037821053165643286
0.013050683533637085,0.6546430687333578,0.18542356748710886,0.08355306029777096,0.03855944982535658,0.02051234521541991,0.004257824907348967
0.020117137273444937,0.3421902675749091,0.2726313699470883,0.17867774461238145,0.10730828418969403,0.07279186403869359,0.006283332363788348
0.022707803157912914,0.3237181449477963,0.35401362222124994,0.15744710443608928,0.09584998442016332,0.04107509289108223,0.0051882479257059156
0.019808695061894095,0.09421402302306728,0.3720933446597467,0.3339007965337937,0.1458583791388451,0.02850168670204794,0.005623074880605084
0.01787824412852087,0.13410930334077026,0.48173529132179316,0.25933054240935294,0.07259409112452997,0.029291969252966638,0.005060558422066153
0.017977168223021357,0.7975783092202783,0.04746062766403837,0.09113349841781364,0.03176170356577897,0.010424130153281447,0.003664562755787741
0.01186476240862989,0.506383833451034,0.35191075850732995,0.07368543961270875,0.03787772006312644,0.014150125421197753,0.0041273605359733725
0.017728774397727645,0.10984773952843871,0.24281219448014824,0.4106515863953082,0.14904035674015498,0.06453431252039453,0.005385035937827749
0.02081912238441662,0.28296545835025483,0.3490827311357504,0.20533480971754406,0.08684157706078788,0.049431064520173054,0.005525236831073147
0.024315201937935165,0.18723197895954402,0.12949118802447665,0.26578750840022897,0.3179477992848334,0.06978903021274707,0.005437293180234809
0.018346908428698263,0.23318279446802248,0.4285849523711466,0.15403747510786053,0.11859279134078836,0.04212180659077197,0.0051332716927118315
0.026071551440085154,0.22560884428879335,0.3412711666546897,0.2790584633077241,0.0921829247103601,0.030624902089290956,0.005182147509056441
0.015095630066356098,0.10379172622103082,0.4080390625860116,0.30786138096365745,0.11649567609125602,0.04408470753854295,0.004631816533145072
0.019405252408258786,0.32345538297582266,0.30835871346766824,0.1620470314640462,0.14215657692223302,0.03946911746586934,0.005107925296101724
0.009062661135347358,0.1606823919360711,0.7213406772179544,0.05964014536807587,0.028827542221391073,0.017388728467562436,0.003057853653598088
0.017295505434908258,0.4817318936931862,0.31910718494825113,0.08997041194623984,0.052086781791561544,0.035078938518421296,0.004729283667431783
0.017673162901713977,0.7100045992755668,0.17950484324763483,0.05107456290118987,0.02457995771628334,0.01261224737950935,0.004550626578101758
0.0172032172758405,0.32495587201214177,0.44458756134067,0.09319664895261291,0.08251995317413492,0.031350496146507874,0.00618625109809222
0.017883034097834965,0.19921776822704884,0.5896857170612205,0.10005621571849252,0.055209180810404365,0.03334934515898371,0.004598738926015019
0.01761503749075698,0.8108201642400865,0.06477011179282267,0.05502369456918936,0.03646167868092254,0.011486241745410722,0.0038230714808112957
0.021328187535436704,0.282674774067936,0.41621011542977776,0.1777223245561259,0.07148959997748108,0.02506863333486409,0.005506365098378424
0.013588224061699562,0.4644786551903005,0.36963181824453567,0.08284042273246017,0.04931589317848368,0.016011428305265654,0.004133558287254682
0.035386650032752966,0.28495382796873947,0.22667630166423583,0.25193186758182606,0.14361109887034232,0.04994678746656971,0.00749346641553369
0.019915329980796436,0.48808199115129675,0.17226837444462442,0.13776972203196028,0.12867368039585045,0.04741008978536858,0.005880812210103228
0.01833163719454693,0.6972766516621486,0.12375246998092479,0.08067544987514276,0.051127979527507944,0.024022379001186145,0.004813432758542741
0.02035185945546207,0.569712694694127,0.20267333675505508,0.08061115241655237,0.09371039272893328,0.02704748067898061,0.0058930832708895915
0.02552251042067318,0.17226938494271649,0.2354912733553337,0.35121390844026223,0.15948139964869137,0.050093482200024644,0.005928040992298498
0.01350935240326572,0.1544160939416244,0.29887526563657785,0.4100113204005541,0.0882652035528736,0.03054567349546211,0.004377090569642189
0.023381972810668124,0.3400038395457877,0.28286577298167687,0.18894587388774176,0.11804927997441304,0.04053093454013043,0.006222326259582129
0.011287932936252064,0.5123356311390553,0.37967932507111224,0.04776282528098776,0.024614021037195007,0.020955788425920524,0.003364476109477116
0.01190816939202528,0.4193914405618447,0.3714815378485394,0.13683704546497036,0.03278931815788281,0.02376993540120925,0.0038225531735281816
0.013286634603833941,0.760951437178104,0.10130962614129721,0.049989131325925876,0.03399365618816962,0.036680225516690014,0.0037892890459793314
0.015267222763804553,0.6710500738095306,0.16370242097952156,0.08174363841091237,0.04212895185200966,0.02094842318716697,0.0051592689970542775
0.021945929980590393,0.6335665935194695,0.13785045114734115,0.10317919589386106,0.07065677723290313,0.02793217860282251,0.004868873623012282
0.027806418074196402,0.14409730700344037,0.4066082247167809,0.28498254876623397,0.09071293682998678,0.03968841639333829,0.006104148216023271
0.02247514620527614,0.20397451972636305,0.23912289731431696,0.23695798616762756,0.2296952821290655,0.06041415346445696,0.007360014992893969
0.02340574733871655,0.3627132428926547,0.4624902096972888,0.06511380645248847,0.05773423027505859,0.023424307435008278,0.005118455908784492
0.01897583429833039,0.5474209110736804,0.3568242388496459,0.029070056098487243,0.027791095828818897,0.01585753504412969,0.004060328806907534
0.013327321474269897,0.7046384026583199,0.15498105722317668,0.05092148297988693,0.05765370347468593,0.013861917009272312,0.004616115180388273
0.02959489595639004,0.3132018215022392,0.1660929773782329,0.2570802870915933,0.19405323066369015,0.033331947566189755,0.006644839841664584
0.01619745038005197,0.14415218422957377,0.4183294664196314,0.309788422431789,0.07888977382062161,0.02743634792352707,0.005206354794805202
0.014673719733482514,0.3400084587947068,0.2627167047341561,0.2507539759398334,0.0908151586615696,0.0352350923578186,0.005796889778433118
0.016561199164743162,0.6327867503876121,0.17576103314162017,0.0890305790101027,0.05604574348092079,0.02529979599611935,0.004514898818881488
0.01713646886293666,0.7985898074005594,0.08617316650999754,0.02652723712489854,0.04073350517973282,0.027048455247410817,0.0037913596744640174
0.028984410966645655,0.28703541734663013,0.47709195314180874,0.1269006081019042,0.05088800104006796,0.024316880067446728,0.004782729335496656
0.019823416573612758,0.29326211738645064,0.3579353506198269,0.180240084772588,0.11705947328248469,0.026477836165184808,0.005201721199852148
0.018280691047643533,0.2146069717136633,0.4697411867970913,0.19065339643732407,0.07289159173891929,0.02894839506393571,0.004877767201422724
0.01454800807714585,0.5673174367156463,0.2569785501107761,0.0902589891883818,0.0461069862163103,0.020558191637465657,0.004231838054274115
0.019254471073213205,0.514656460901682,0.24650667624978864,0.10458353440774175,0.07489111553295237,0.035502453982642984,0.0046052878519791405
0.013693079415133574,0.37351118100002967,0.31904142563516513,0.1192137484911916,0.14616625703606229,0.02345113070077711,0.004923177721640769
0.015711586521037473,0.553690910090283,0.2143761068489648,0.09985383965758693,0.08780675936365627,0.023286606187960527,0.005274191330510949
0.01355760585438693,0.33118768725804154,0.4239489134387786,0.17912846714148867,0.02799797677014395,0.020311547766743255,0.0038678017704171395
0.04237354091371068,0.5526295247430267,0.11228052374279399,0.14887392795157076,0.10799936315675938,0.029614188900207006,0.006228930591931397
0.013187339681740254,0.6432849322960493,0.2101504891049078,0.06540641358692702,0.04861848378978412,0.01416360733543974,0.00518873420515166
0.015211979460924702,0.1401623483140599,0.6276572156863659,0.1098606263092602,0.06262620432418997,0.03964032899719377,0.004841296908005587
0.021475101155653802,0.3231650304109962,0.2735507900306394,0.26985566363766755,0.08278706842540651,0.023426602483727434,0.005739743855909098
0.013893205341050086,0.16643962894045666,0.5294751868526515,0.1472010169509747,0.10288456823907938,0.03603549884383295,0.00407089483195465
0.013241392293357997,0.5530351711982094,0.33234840844719743,0.06701159463719712,0.019030725938438974,0.011611750123463433,0.0037209573621354215
0.019052577067325407,0.6437222233565014,0.09124656433102399,0.06494575451798193,0.15258546485591803,0.024004320391213675,0.00444309548003554
0.016983357586714633,0.04367386382516517,0.3465912981597423,0.37252252359898463,0.1864902563539583,0.02856710930628008,0.005171591169154793
0.016469397441640707,0.3819579528459563,0.2622437071927053,0.1881065895084589,0.10808909381694687,0.037891355497598034,0.005241903696693971
0.025490522992552934,0.7781795248058538,0.08314382465196354,0.04575890775401917,0.04892735456101315,0.013979374814993917,0.004520490419603465
0.020326350753319775,0.4159651077680884,0.27491793102811707,0.1667854387318529,0.10321188977746394,0.01457982826836212,0.004213453672795701
0.020254011966032087,0.1606700862045385,0.18744772219993897,0.4084078857076719,0.16383092242078132,0.05288407799872298,0.006505293502314124
0.017807703771380797,0.11235494489814284,0.2987656789409406,0.41272614069019625,0.1301203843567198,0.023774362079397898,0.004450785263221857
0.026240504129385903,0.12267346262427148,0.36240111846274187,0.34883374940124634,0.08225130435108698,0.05240334511831549,0.00519651591295204
0.02209896213945596,0.47297833652959465,0.24028212474116162,0.12880108372004553,0.10003385874715649,0.030378328043199912,0.005427306079385944
0.021111574364274056,0.6833815882989343,0.07390884057142556,0.05651783514159554,0.09788982182403598,0.06248816704102587,0.004702172758708587
0.014355054239288047,0.6113738725870265,0.19145458483289887,0.08046706050353605,0.0718080357434479,0.025915367095177656,0.004626024998625097
0.01821913764930719,0.48459882374659635,0.31073850048689794,0.10920724158049518,0.047185075743375,0.02467960030493013,0.0053716204883981124
0.011377770524706633,0.24457170967030015,0.4128625733840149,0.22793065562843687,0.07080258561748988,0.02863503073297973,0.0038196744420719115
0.026836753875248413,0.4889350727022628,0.2200562493643553,0.17340841791982176,0.0625775519877506,0.022384719761002377,0.005801234389558812
0.018855236320124976,0.33869919122912995,0.1964319199163232,0.18997261618923836,0.20852657121596035,0.0426836965266783,0.004830768602544933
0.012254794188084747,0.2317521065717604,0.624134785702267,0.0786720635018124,0.030750708340142884,0.01900444683679263,0.0034310948591398348
0.018006451302617285,0.26991586156730635,0.31121040643773124,0.14397079533403537,0.20587184219924454,0.044420712588761985,0.006603930570303199
0.01950524043885383,0.12928877963109056,0.22097971354850282,0.30816644418003675,0.2465428935850059,0.06824956141764725,0.007267367198862896
0.015061721875146499,0.4247502736870642,0.4770672071351326,0.03047328128287394,0.022360056946519023,0.026352519281825873,0.003934939791438003
0.01726135818565375,0.4944482995275935,0.30818747384169454,0.09050490400187712,0.05321932783780408,0.031142045597284843,0.005236591008092152
0.0147004430589029,0.45327826345468475,0.4141079286007983,0.05964917174660054,0.03507339386379682,0.019464032353311133,0.0037267669219056285
0.008838733374672569,0.04376232290400033,0.5136270724174362,0.30194036872408925,0.10356895799145661,0.02426639525629592,0.003996149332049083
0.015621704960418209,0.6302990375647473,0.21454120739152127,0.06476464584278586,0.04708543422343139,0.021556292335687385,0.006131677681408751
0.022037012471019437,0.5890376187967585,0.11829875537762588,0.11946579756518373,0.12176450726100226,0.023842463521759526,0.005553845006650633
0.015407312059164447,0.7764875919236456,0.0819166714361442,0.04907652499234786,0.046527300122190245,0.02694699978756973,0.003637599678937846
0.011533169542065727,0.04649934151634923,0.2558016949359031,0.5323142667022143,0.1309435229086971,0.018558645659460457,0.00434935873531002
0.01200451119169416,0.7101950169153586,0.14975292138129043,0.05923969817163015,0.041737270031583014,0.022624401168773425,0.0044461811396701734
0.010090584357778674,0.8882496858443054,0.0582693943671694,0.013902617599117548,0.016279888559911606,0.010276954618429469,0.0029308746532877125
0.013179512289668883,0.6444924057851055,0.19949070715739983,0.07817093566391639,0.042440713162439,0.017763691496802396,0.004462034444668238
0.01527654709662507,0.1806668425929471,0.47579759288887474,0.219696232056103,0.07261599203213823,0.031271352495691115,0.004675440837620747
0.015391242256782412,0.772677357164133,0.09226909216390788,0.02679069704614418,0.05790474133013596,0.030851698412482025,0.004115171626414364
0.030999318715965403,0.3235942364882753,0.22062117809938664,0.19996315586294,0.1743240259084645,0.044173673717505815,0.006324411207462347
0.010998064877351419,0.3438821217172867,0.4928510955852271,0.09158071444041144,0.039061555770309044,0.01746485069296615,0.004161596916448135
0.025507787158049834,0.05631205878014122,0.11647652382898682,0.3462923846341026,0.35703862036967715,0.09129751542727119,0.007075109801771343
0.014902067341553511,0.6042263555707933,0.28276718429966197,0.028577240857348113,0.03760358450895884,0.02780583041349369,0.004117737008190445
0.023803231494375406,0.3831131240403478,0.36957253438013815,0.13885610383484584,0.05064068976193918,0.02881347470878515,0.00520084177956834
0.015068293884224081,0.6205601358101814,0.09205135203771143,0.19015041512871017,0.05358095450308685,0.02427703177088811,0.004311816865197866
0.008824208135953717,0.7811569767753979,0.13208922746353413,0.028543924496830114,0.032685415349305504,0.013083807355973077,0.0036164404230056477
0.010969390121328249,0.13807102476008848,0.7282568216876174,0.06129669795767983,0.028961460507616315,0.029403098026857605,0.0030415069388119147
0.02177139290955348,0.38595494229165206,0.2987820174330768,0.11951720434067437,0.1294938420114371,0.037189488810177876,0.007291112203428311
0.029089497768984857,0.5863757464576168,0.10426924762199703,0.0765208407777069,0.17100383761922613,0.027304029904088648,0.005436799850379652
0.02744011036010216,0.45256121638109903,0.1516459760997887,0.19921918773186012,0.11786142138072644,0.04480985720693567,0.006462230839487964
0.01911200272529008,0.19517073727263573,0.32918363862168415,0.27627219112388923,0.13499261381397984,0.04034308672031369,0.004925729722207237
0.011882291525156035,0.8553523490425977,0.06190318456492191,0.020122776689013782,0.03071665154471667,0.016409966652233765,0.0036127799813598306
0.012992422841373976,0.5110646654743941,0.33892291484222414,0.07457863993171199,0.03693379691262384,0.021007795138883446,0.004499764858788559
0.021779160067937207,0.24075967962608538,0.37632165108837573,0.21482479372508925,0.11612701073806297,0.024951640795987957,0.005236063958461452
0.01996266102188115,0.31496785427330104,0.4955813982644769,0.054874965403319785,0.08845278100730959,0.021448793622928678,0.004711546406783118
0.009118661139470316,0.02284311703278311,0.7231819140439361,0.15555530236603737,0.06154015300222932,0.024235691428151587,0.003525160987392223
