tfidf_mnb_0,tfidf_mnb_1,tfidf_mnb_2,tfidf_mnb_3,tfidf_mnb_4,tfidf_mnb_5,tfidf_mnb_6
1.3339758587098745e-05,0.966976963319675,0.02741972248649285,0.004802065373946592,0.0007546455876234152,3.1745686772749484e-05,1.5177868998417332e-06
9.465848405567632e-07,0.9139924825552629,0.0751738280210251,0.010311535838325453,0.0005180311165990526,3.114493072337155e-06,6.139088647230928e-08
6.549774836436911e-07,0.8926754149924314,0.09938385873786028,0.007625304089688747,0.00031217455701135476,2.54920093622926e-06,4.3444583804877394e-08
8.264187377725924e-05,0.7683047758765869,0.18385435088860683,0.04118899153729426,0.006318724270792538,0.0002413940804995596,9.121472450056432e-06
4.6172152706605585e-05,0.7791549073178817,0.2025523854772736,0.01543862937832617,0.002676550995473061,0.0001262779733169034,5.0767050256497445e-06
0.001346966822999434,0.7813815178914381,0.1338864122085898,0.049111560718669935,0.030388570813220276,0.0036576978964940735,0.00022727364860117483
3.4694029020382455e-05,0.3495141011690801,0.34820059886480437,0.2877695696077647,0.014328026663346491,0.00014920516379703075,3.804502198493027e-06
0.00022305740518483873,0.3435709438921802,0.3457776348331843,0.2747342823240314,0.03482292631470071,0.0008436069367855715,2.7548293931660635e-05
0.0001543558438906832,0.2847607472952114,0.5140966032000253,0.18042929831874746,0.019931390139247097,0.0006114951050711914,1.611009780205918e-05
2.347596039151687e-06,0.9841684278453233,0.013849686425611225,0.0016115028644440128,0.0003620568973669139,5.7927031612839445e-06,1.8566804739897568e-07
0.00010485247230453271,0.5268847742782267,0.3487193052616501,0.10002162499933942,0.02381239065536821,0.0004457864752811619,1.1265857841742672e-05
0.0001643105444024092,0.7513669449192676,0.20488813825797839,0.034889129339679185,0.008194554294053696,0.0004766734592580041,2.0249185356270428e-05
2.332280144848313e-06,0.8349151383778292,0.15143393321437296,0.012899116521953326,0.000740201623410542,9.092891549352674e-06,1.8509072937702995e-07
0.0002510505618384596,0.417176342036892,0.36601810538272034,0.1708377471610169,0.04463759252617624,0.0010433541086407087,3.5808222721674545e-05
0.00034908499346322135,0.19696650806575763,0.43949999103679716,0.32956402834201565,0.031909679747743475,0.0016681295037937606,4.257831042924927e-05
0.000356776117142459,0.7018225774475487,0.23128697130483752,0.04955687407944086,0.015894812878255726,0.001033079812358779,4.890836041192938e-05
7.705542929720508e-05,0.6541257467632873,0.3099451811292233,0.031473351415706216,0.004174205629155097,0.00019599423653999666,8.465396793718584e-06
0.0002317745484855979,0.5891603846318446,0.327767941781089,0.07235107721613578,0.009667678786202562,0.0007875462954529492,3.35967407960946e-05
0.00012020439679681496,0.07777041527307042,0.303511564999672,0.5966272263676574,0.021563426166908557,0.00038482445601316606,2.2338339876846318e-05
0.00040928625431034906,0.4407042136976082,0.3825231684686232,0.15396391188052888,0.021126610963040197,0.0012100300083419933,6.277872754019621e-05
6.407306354113709e-06,0.9074151541654263,0.08316118917969961,0.008582669901750791,0.0008082937192967725,2.5631247704930432e-05,6.544797693806484e-07
6.579994141692497e-06,0.8562664359068509,0.13978687121069083,0.003458127740316474,0.00046070140415964097,2.0667064329740218e-05,6.166795073232417e-07
8.030711076057344e-07,0.9729100709215338,0.025293031648125755,0.001621219071817581,0.0001721090492097152,2.6944078375639845e-06,7.183036366803045e-08
0.0008901095643370238,0.2672932649963497,0.4337062252013987,0.2528955826232146,0.04241312868940859,0.0026432548007080535,0.00015843412458184324
2.2810879805070177e-05,0.9068337813917696,0.0840849820239478,0.00810399375054843,0.0008903943956293479,6.117191607560501e-05,2.8656422192126486e-06
5.478195496889852e-05,0.7014327371622906,0.27306501367266706,0.02068158504543997,0.004595322557463328,0.00016463805072333164,5.921556446923043e-06
0.00013414621255763653,0.37233215325969127,0.5120562093368839,0.10139250033388426,0.013443535497254251,0.0006241191461099033,1.7336213622349385e-05
0.00031801791264359847,0.7308005393380462,0.1506781092074366,0.0819663256186183,0.03529490470173981,0.0009061875628262817,3.591565869264251e-05
4.372428513875797e-06,0.8973068590565885,0.09377086585171014,0.008175002138447655,0.0007263274708520169,1.6240259638058148e-05,3.327942480023351e-07
2.8654317071317434e-05,0.6435586393605854,0.31672759023753094,0.035905642004614324,0.003664593070478681,0.00011204278578906795,2.8382239244422712e-06
5.6227809363268235e-06,0.3857523393866214,0.4521710023231622,0.1568625698818748,0.005181269450089212,2.674241985011789e-05,4.5375747521096124e-07
5.187373656030912e-05,0.19262329618575674,0.6945936644515027,0.10408091010422307,0.008380558953216386,0.0002646294779863048,5.067090767979737e-06
7.533799541677567e-05,0.26556284130016283,0.4972663673127155,0.22404045227020808,0.01262288095879047,0.0004222564089854299,9.863753716417585e-06
0.00010269117865287005,0.37772183819074107,0.44461977881869713,0.15835215937374533,0.01866455863384692,0.0005284602210956557,1.051358322386966e-05
6.61023678223726e-05,0.8807489764849806,0.1018416581443412,0.013400603274440415,0.0037496038585916997,0.00018418934196826474,8.866527859005845e-06
0.0001854934570629826,0.6910802083726383,0.2845636260121422,0.017392223801789546,0.0061521179522003675,0.0005997483472822074,2.6582056891056794e-05
2.0584896214005828e-05,0.9590074934850307,0.03239500845252427,0.006602790462717912,0.0019261599041918217,4.640222739296796e-05,1.5605719259995409e-06
0.00011580884885107066,0.5003662741390079,0.32309014773025213,0.15996319817389432,0.01610049636711969,0.00035178909647232354,1.228564439630797e-05
2.8117218406052225e-06,0.2212245724529393,0.6509433169947098,0.1254320238925386,0.00237848010733844,1.859647295455845e-05,1.9835768607530992e-07
5.900209204933466e-05,0.4946229852953367,0.3738907338703048,0.12199441275086732,0.009221638139889266,0.0002043313890348765,6.896462520208824e-06
2.498756237114758e-05,0.8699556551365534,0.11065226671380539,0.016661085786093422,0.0026176221788590088,8.512802182717946e-05,3.254600484866804e-06
0.00020619840086149379,0.5903206455757449,0.34556355235725994,0.05209246575925954,0.011189168301658175,0.00059995123346913,2.801837175163784e-05
0.00010029845835641033,0.5254977938178792,0.3452886454726151,0.11528647890847574,0.013381071673522992,0.000435382497602881,1.0329171561550974e-05
2.5477414828986588e-05,0.8135736886541289,0.17270640103360393,0.012295066936950608,0.0013260884424933811,7.037434104763652e-05,2.9031769524894324e-06
3.301485629890358e-05,0.7263134973734253,0.24471029545800538,0.025678179851068482,0.0031451943110593207,0.00011672288955983417,3.0952605758809592e-06
0.0001259047041045715,0.6293001506202333,0.32768011108118283,0.037333177073924695,0.005157560134914217,0.0003868459789948242,1.6250406639365916e-05
4.723517346776529e-05,0.4795258316150494,0.450644379756986,0.06407122742966505,0.005534635090168472,0.00017247967795122105,4.211256707752978e-06
3.113904966118119e-05,0.6971838815882326,0.25289975537223386,0.04479366356761725,0.004953941341832921,0.000134699266076103,2.919814348381002e-06
0.0012988763891350048,0.8522625685961855,0.08521924066142325,0.038335572532640055,0.01942288012256047,0.003223137714931158,0.0002377239831224901
0.00014236275133038974,0.4827923645623348,0.38529162614906787,0.11355770296692144,0.017562915041794157,0.000632421568549259,2.06069599982589e-05
1.9182438759310578e-05,0.6367542548352382,0.34559018465762453,0.015882125567974366,0.0016847475678584225,6.747282478633316e-05,2.0321077657539835e-06
2.1459941965002948e-07,0.9678660024877582,0.0307593735991449,0.0012949668663146164,7.859671507377037e-05,8.312162844761052e-07,1.451601077528165e-08
2.02974530898334e-06,0.8817775125452628,0.11304970665311476,0.004832000576673545,0.0003326523385263851,5.9403454350793275e-06,1.577956654540116e-07
0.00017337539862534787,0.42863329799176825,0.46493570236370096,0.09535318908497614,0.010288484512947997,0.0005928228757455506,2.312777222936686e-05
2.193693420665041e-05,0.882142684739058,0.09132197765379245,0.024003253820475648,0.0024493222767665197,5.8849207276734966e-05,1.9753684204644713e-06
3.496660592982538e-06,0.9922024231167952,0.0066126807154763935,0.0009248201823856275,0.00024639139891447084,9.858547759553447e-06,3.2937807874178266e-07
1.4287318060779088e-05,0.8996725394781502,0.08699302808184932,0.011958691237260422,0.0013143027264855642,4.575365185663665e-05,1.3975063424194847e-06
0.00028427032214931237,0.5524744584771458,0.32851071085314365,0.10109165407948192,0.01636476362228617,0.0012342575219529105,3.9885123835072955e-05
0.0004881945432158217,0.5496864039729978,0.3513935987492069,0.07913613167261974,0.017784991578057137,0.0014445261570061626,6.615332689102784e-05
9.401368897391542e-05,0.3171933128477583,0.5103323997884361,0.15710011012494213,0.014930656485612284,0.00033916752584393667,1.0339538421273688e-05
0.00012634555920187294,0.39132524759466697,0.5026030017101262,0.09498792300120572,0.010531900784120186,0.00040986470345992,1.5716647223850164e-05
1.8953425278833596e-05,0.9504443593131975,0.040386936849103314,0.008112241478736177,0.001000667377543376,3.526607484260016e-05,1.5754812941125492e-06
3.3504530988742225e-06,0.7542870974795927,0.23263714671693878,0.012340591885058901,0.0007194977624840192,1.202726756214328e-05,2.8843525872343746e-07
0.0003379643432883829,0.38228397029530486,0.392855820814744,0.19639196982220064,0.026593654221208234,0.0014916052657946031,4.50152374647411e-05
2.4466326529678834e-05,0.6804963537328002,0.277063853399238,0.03906811673016431,0.0032365086364838044,0.00010855678918177151,2.144385596557312e-06
0.00010041536258379119,0.4029233767982237,0.3849243627710874,0.18099182114771806,0.03050846474967022,0.0005415988964632149,9.960274253533362e-06
0.00011969514848657846,0.5390063570177657,0.38660913973504824,0.06251287880260603,0.011299176213362886,0.00043850013233483626,1.4252950402118147e-05
9.383260231953733e-06,0.6560575264404178,0.29682004313538696,0.04414918807390586,0.0029263465631071575,3.690227996022714e-05,6.102469765992644e-07
0.00038525839231573673,0.3711850643820945,0.4401933324548763,0.16431395885328734,0.02240962894096418,0.0014552593798289391,5.7497596639256225e-05
0.00013802541695103658,0.6261258476286702,0.32500471035312356,0.04026848880822481,0.00801752349146465,0.0004286312738970584,1.677302765583672e-05
8.149961484876499e-06,0.5154974356830251,0.46945402633735167,0.013741701970940193,0.0012624055339855223,3.543986576927913e-05,8.406474433948391e-07
6.804459366806132e-06,0.8388629700497648,0.14995763693326097,0.010011728046302848,0.0011303678449946552,2.9923558950451853e-05,5.691073564833725e-07
2.028472855491947e-06,0.956568158849624,0.041205451286847446,0.0020577303182313907,0.0001616486177895531,4.812779399463749e-06,1.6967524834983635e-07
0.00015550675515590382,0.685326997117584,0.28866236243891574,0.019835408276200124,0.005560572480678999,0.000436428336140995,2.2724595317487412e-05
8.496612026856979e-05,0.6434652609505405,0.3329510170553759,0.01928404456066777,0.0039294415927330646,0.00027492689680050857,1.0342823607859822e-05
1.1961188690322774e-07,0.9947753957092397,0.004950997527914961,0.00024573482201791457,2.7434065449308454e-05,3.11413994236152e-07,6.849503602550706e-09
4.848700681837815e-05,0.6777580451503138,0.2748643919210023,0.042775124030683676,0.004413912743259903,0.00013493407955581337,5.1050683684278085e-06
1.0388902121645353e-05,0.8547995959432002,0.13171527096798888,0.012121580250586513,0.0013200546342092268,3.214963427291079e-05,9.596676223081455e-07
2.181328951187535e-05,0.7761838596424083,0.1840360187851006,0.03580474921399194,0.003877175079873623,7.467116146012406e-05,1.7128276559354869e-06
0.0005009693281835318,0.7917272889086797,0.13854871104889757,0.04836664925249831,0.019246503875660154,0.0015403671353528756,6.951045073125892e-05
2.0600550689858798e-05,0.9024624561682154,0.08281207608297605,0.012941248935155731,0.0017007402363866243,6.1015290959957446e-05,1.8627356189009898e-06
0.0002399492613536079,0.865126555487055,0.10561574024928312,0.020990563424570688,0.007485675938963601,0.0005068846878571252,3.463095091879014e-05
0.0006195099222228716,0.32615672126483375,0.39004433622099943,0.2466363175801329,0.03445556457535548,0.0020085126725563037,7.903776389440301e-05
0.00014296731956064352,0.4082531757163889,0.4375514207320004,0.14149866963152213,0.012007679256144033,0.0005263369294718874,1.975041491058464e-05
0.0002142343961940966,0.6248822371959597,0.30326978477291394,0.05928704135738982,0.01166769637486636,0.0006507700911621047,2.8235811509038217e-05
5.484527302493482e-06,0.8933868074859487,0.10200557158665331,0.0041108610987304105,0.00047007364056542546,2.0686698340826103e-05,5.149624536521513e-07
5.307310047419719e-05,0.5791709880760539,0.37909063702572576,0.03801826614666448,0.0034748674981834606,0.00018546740369200504,6.7007491993933e-06
6.645393640003956e-05,0.9016546600972549,0.08310183089368212,0.011976942065219282,0.0029240041474665884,0.0002677592770469354,8.349582928454126e-06
1.4559119440792456e-05,0.9417724145946977,0.0510549647694451,0.006218597501923063,0.000896201127775997,4.16062848982612e-05,1.6566018142603595e-06
0.00017597248276051208,0.889547321213582,0.08336155676974097,0.021268293287016807,0.005234969187168086,0.0003906651626935613,2.122189703626288e-05
0.00017891142089400291,0.4422089383777491,0.43075061872936327,0.1137779037620054,0.012520630628644145,0.0005448713445063045,1.812573683525982e-05
0.0011349147535534784,0.5162388583597392,0.2957665802408449,0.13126593200499814,0.051816365726849535,0.0035923666369180956,0.00018498227709477365
2.4492811417760458e-05,0.6869022507676016,0.2985780166299833,0.012497620370408068,0.0019261750004845165,6.922648706435043e-05,2.2179330391044185e-06
1.8743417123472582e-06,0.9181244249029881,0.07940797227308898,0.0022387292469967833,0.00022141853103407354,5.455317127161617e-06,1.2538705093843683e-07
1.0472916176185358e-05,0.9117735894753797,0.07976765457190056,0.007172020561035885,0.0012451194445514786,3.0136592862687234e-05,1.0064380962242337e-06
5.7965019429359975e-05,0.7495717454714235,0.1730813407622717,0.06843999194682931,0.008686981636022462,0.00015672016539321066,5.254998632023334e-06
8.727479098191548e-05,0.5192397573680837,0.4003368656013825,0.07329912178733747,0.006751599405438718,0.00027365164562557565,1.1729401148699106e-05
0.00010690306475613317,0.6859070267134023,0.2387845889650626,0.06642751675146973,0.008374007440170028,0.0003852179667501859,1.473909839018457e-05
1.5206347494535267e-05,0.9208747887884654,0.06919384403276141,0.008616736764555844,0.0012524292749274586,4.552688487647558e-05,1.4679069148581334e-06
5.531201514449069e-05,0.935483397649361,0.0531052126401804,0.008297221808962025,0.0028926094164882974,0.0001603116119143211,5.934857948861578e-06
3.14551909827974e-05,0.671466053554828,0.3028894441437637,0.023530842470726707,0.002001641208809807,7.804454828035654e-05,2.518882604490518e-06
0.00021629877804460606,0.5849344985719139,0.31432904818973756,0.08489723074155413,0.01501500467241985,0.0005796967880161794,2.822225831703195e-05
3.136110750089373e-05,0.6036630475047898,0.35726621467782343,0.03533007008960383,0.0035922911536680237,0.00011404380937743831,2.971657246139364e-06
5.0932538456105874e-05,0.8313827480733772,0.14447073165348648,0.02103300148738152,0.0029059813682404396,0.00015065313103486186,5.951748027538813e-06
1.4269622459766882e-05,0.7584737321117865,0.2059796720292931,0.03273233790634267,0.0027396386514862725,5.9209987692265786e-05,1.1396909256581504e-06
0.00011945250032744668,0.5980027762318229,0.33078504470155573,0.05955346805484816,0.011168092431341549,0.00035456887402100974,1.659720607988546e-05
1.4231565499400455e-05,0.795757210025027,0.17470675146587758,0.026750467351740692,0.002720789443953428,4.920053677613167e-05,1.3496111136414542e-06
4.3009743982341846e-05,0.831687904581464,0.1498684589968305,0.016602466235130647,0.001676163303349969,0.00011671491788444108,5.282221358884607e-06
5.438862802316012e-05,0.9155522769467579,0.06366054479871504,0.017253042733464615,0.0033682715813765736,0.00010714095457641213,4.334357082075823e-06
8.108734347286036e-05,0.9177045796242413,0.07160801561172137,0.008310350519335794,0.0021257917452899913,0.00015717189238545468,1.3003263557388847e-05
6.815014092224528e-06,0.3844968988503235,0.586660480982739,0.026723807288775235,0.0020720943859503823,3.9270721670772534e-05,6.327564547061991e-07
2.517199156807448e-05,0.6609913222153962,0.2774620573614609,0.05793407531370362,0.0035126442686167947,7.23530288082351e-05,2.3758204393993086e-06
0.00036851067112489677,0.33551744056197297,0.5317018213129255,0.10993708511773502,0.02113211679545102,0.0012885382296944443,5.448731110152465e-05
9.526641128551558e-07,0.8896046890178502,0.10673805567766838,0.0034702902068508147,0.00018306475777689276,2.8823152142676203e-06,6.536051765717139e-08
0.00014579994697144552,0.9263448581577332,0.053934381101312164,0.012935791884806085,0.006308486061864098,0.0003118707776942703,1.8812069622757743e-05
4.094344324399139e-05,0.4758676640444527,0.4124846242017065,0.10028156277343332,0.011173508977146222,0.00014744642979073962,4.25013022281576e-06
2.4959585414201533e-05,0.6946039724099173,0.2533972322903962,0.04719163275332285,0.004670098913033431,0.000109798100428014,2.3059474950094015e-06
1.3778184483112274e-06,0.9829123445159751,0.015299404612370136,0.0015863601189890103,0.00019741958887574282,3.0141342363583493e-06,7.921110414490516e-08
1.4179773868414694e-05,0.8367695290083741,0.14331503425497222,0.01787106534890442,0.0019952342628340165,3.382962464450534e-05,1.1277263971409295e-06
0.00011882151275216711,0.4969519667441444,0.32016699838985513,0.16412207009354216,0.01811562402552292,0.0005106374207972116,1.3881813379544236e-05
9.816633240470498e-05,0.5206862719336872,0.3199466438618056,0.14642603340121135,0.012536623727363371,0.0002957509581858722,1.0509785347651157e-05
0.00022686823945210034,0.37129020341071156,0.4414519020831723,0.17050098210804235,0.015712718250194067,0.0007942833004668512,2.3042607966891458e-05
0.00021229936546751174,0.8516832318930835,0.12749110061463234,0.015404162654804461,0.004745803594889186,0.00043526021461438814,2.814166251052752e-05
0.00012228100631535852,0.8943521332606779,0.07648707158964142,0.02046544969038243,0.008069603895117551,0.0004896561950558267,1.380436281607361e-05
7.41792603586348e-05,0.832783943363642,0.13764139260862804,0.024195044828711914,0.005072735231230035,0.00022341904496657374,9.285662465260376e-06
2.189092910301129e-06,0.9342856081061146,0.061980487635842185,0.0034347809608175697,0.00028943127222319227,7.320875580622611e-06,1.8205650106444583e-07
4.505467188261656e-05,0.46744091562496715,0.4160219629923355,0.10859814011772176,0.007688710883233453,0.0002000949455321312,5.120764330399527e-06
0.0004046045710311391,0.8166514458492767,0.13814794638754094,0.03615152708956223,0.007885327275411079,0.0007049575567193364,5.419127045304286e-05
5.249797587160978e-05,0.676788481810919,0.24654322249066418,0.06553613181695479,0.010845439594770212,0.00022922415516242174,5.00215565119816e-06
3.605099889560948e-06,0.6611288007340332,0.32523263426400767,0.012824055327569995,0.0007955941322755283,1.5054137722465007e-05,2.56304495632824e-07
0.0003281118615335642,0.562593727846128,0.32446130398854345,0.0847506932415805,0.02663093699069545,0.0011853471641674565,4.987890735142241e-05
0.0005503448044408941,0.20896643203958948,0.4077937999593175,0.3266919456137649,0.053486559159584994,0.002417062881824199,9.38555414801179e-05
3.0301199126855704e-05,0.6626353276957874,0.3172611219781741,0.017809738975469024,0.0021495252548669372,0.00011095757712002374,3.0273194603526203e-06
5.666713317020681e-05,0.762439754702094,0.21099397575049222,0.02224271917780387,0.00405860546528737,0.00020206409947769383,6.2136716766016954e-06
3.856717348935837e-05,0.7101415607920809,0.2613985632427446,0.025234906520628438,0.003065264430625895,0.00011720331868073256,3.934521744380218e-06
2.9121844034465106e-05,0.13562385378834646,0.7492743527862334,0.10809022917634949,0.006833939405270202,0.00014462260550281313,3.880394267888223e-06
4.8986179586995646e-05,0.929909415915029,0.06007106137175845,0.007910374895448975,0.0019360185765162955,0.00011693802558072455,7.205036072712222e-06
1.2665976818428699e-05,0.9451141746560058,0.04703676886136379,0.006520407189028567,0.001283067207424732,3.172456459627288e-05,1.1915447637581642e-06
0.0003383526324737185,0.9062515168495808,0.06630970496417105,0.018072530135296267,0.008096481226160997,0.0008856057270570004,4.580846526486431e-05
2.8811756547595085e-05,0.11484487088669398,0.3961021909811111,0.47544813908349287,0.013453272529837945,0.00011945064855998877,3.264113749247845e-06
1.992698562281982e-05,0.9653929635369465,0.030524524453171796,0.0032287363616456143,0.0007755553935569339,5.571937351843456e-05,2.5738955354554425e-06
1.5467177111440923e-07,0.9945190787754858,0.005247807172353844,0.00020675544075980898,2.5693221824692447e-05,5.005400088807313e-07,1.0177793432786045e-08
7.13846863268146e-05,0.7458625801524814,0.21055463394099772,0.03837192605165448,0.004922605188795963,0.00020788353248369094,8.986447263653465e-06
